freq=960.00Hz 
type, time, id, pos_x, pos_y, pos_z, rot_w, rot_x, rot_y, rot_z, cond
M, 107235417, 7, -130.017960, 811.070435, -167.784775, 1, 0, 0, 0, 4.00
M, 107236458, 0, -313.154419, 818.587830, -181.388992, 1, 0, 0, 0, 4.00
M, 107236458, 1, -240.759537, 809.984131, -165.932861, 1, 0, 0, 0, 4.00
M, 107236458, 2, -316.104828, 817.031494, -224.012451, 1, 0, 0, 0, 4.00
M, 107236458, 3, -211.824615, 810.067261, -161.418396, 1, 0, 0, 0, 3.79
M, 107236458, 4, -268.168396, 816.501343, -175.080673, 1, 0, 0, 0, 4.00
M, 107236458, 5, -176.453049, 810.665100, -162.380005, 1, 0, 0, 0, 4.00
M, 107236458, 6, -152.793427, 811.614502, -163.478119, 1, 0, 0, 0, 4.00
M, 107236458, 7, -130.006577, 811.075256, -167.767776, 1, 0, 0, 0, 3.07
M, 107237500, 0, -313.150726, 818.590881, -181.388672, 1, 0, 0, 0, 3.57
M, 107237500, 1, -240.757904, 809.984375, -165.932175, 1, 0, 0, 0, 4.00
M, 107237500, 2, -316.102997, 817.033752, -224.012985, 1, 0, 0, 0, 4.00
M, 107237500, 3, -211.830536, 810.062073, -161.422272, 1, 0, 0, 0, 4.00
M, 107237500, 4, -268.167389, 816.510437, -175.088516, 1, 0, 0, 0, 3.32
M, 107237500, 5, -176.451019, 810.665649, -162.379410, 1, 0, 0, 0, 4.00
M, 107237500, 6, -152.791641, 811.616333, -163.477707, 1, 0, 0, 0, 4.00
M, 107237500, 7, -130.008514, 811.074036, -167.770050, 1, 0, 0, 0, 4.00
M, 107238542, 0, -313.151672, 818.591309, -181.388519, 1, 0, 0, 0, 4.00
M, 107238542, 1, -240.760880, 809.980957, -165.938065, 1, 0, 0, 0, 3.34
M, 107238542, 2, -316.101013, 817.036194, -224.013489, 1, 0, 0, 0, 4.00
M, 107238542, 3, -211.828491, 810.064392, -161.420670, 1, 0, 0, 0, 4.00
M, 107238542, 4, -268.167572, 816.508179, -175.087143, 1, 0, 0, 0, 4.00
M, 107238542, 5, -176.457184, 810.665771, -162.374878, 1, 0, 0, 0, 3.34
M, 107238542, 6, -152.789795, 811.618225, -163.477295, 1, 0, 0, 0, 4.00
M, 107238542, 7, -130.007294, 811.074463, -167.767731, 1, 0, 0, 0, 4.00
M, 107239583, 0, -313.151550, 818.592163, -181.388306, 1, 0, 0, 0, 4.00
M, 107239583, 1, -240.758438, 809.981934, -165.936310, 1, 0, 0, 0, 4.00
M, 107239583, 2, -316.111755, 817.020691, -224.011139, 1, 0, 0, 0, 3.55
M, 107239583, 3, -211.826462, 810.066467, -161.419113, 1, 0, 0, 0, 4.00
M, 107239583, 4, -268.167511, 816.508850, -175.087952, 1, 0, 0, 0, 4.00
M, 107239583, 5, -176.453812, 810.666504, -162.374878, 1, 0, 0, 0, 4.00
M, 107239583, 6, -152.797485, 811.612244, -163.477493, 1, 0, 0, 0, 3.52
M, 107239583, 7, -130.006104, 811.074768, -167.765427, 1, 0, 0, 0, 4.00
M, 107240625, 0, -313.151428, 818.593140, -181.388092, 1, 0, 0, 0, 4.00
M, 107240625, 1, -240.757248, 809.981873, -165.936371, 1, 0, 0, 0, 4.00
M, 107240625, 2, -316.107819, 817.025879, -224.012177, 1, 0, 0, 0, 4.00
M, 107240625, 3, -211.830215, 810.059021, -161.423889, 1, 0, 0, 0, 3.79
M, 107240625, 4, -268.167450, 816.509338, -175.088730, 1, 0, 0, 0, 4.00
M, 107240625, 5, -176.452713, 810.667114, -162.373825, 1, 0, 0, 0, 4.00
M, 107240625, 6, -152.794052, 811.615417, -163.476959, 1, 0, 0, 0, 4.00
M, 107240625, 7, -130.014465, 811.078552, -167.776062, 1, 0, 0, 0, 3.07
M, 107241667, 0, -313.135101, 818.592041, -181.386963, 1, 0, 0, 0, 3.57
M, 107241667, 1, -240.756134, 809.981750, -165.936432, 1, 0, 0, 0, 4.00
M, 107241667, 2, -316.107239, 817.026184, -224.012421, 1, 0, 0, 0, 4.00
M, 107241667, 3, -211.827209, 810.062866, -161.421295, 1, 0, 0, 0, 4.00
M, 107241667, 4, -268.152802, 816.520996, -175.073486, 1, 0, 0, 0, 3.32
M, 107241667, 5, -176.451614, 810.667542, -162.372787, 1, 0, 0, 0, 4.00
M, 107241667, 6, -152.793304, 811.616394, -163.476669, 1, 0, 0, 0, 4.00
M, 107241667, 7, -130.011703, 811.078186, -167.771622, 1, 0, 0, 0, 4.00
M, 107242708, 0, -313.137665, 818.593262, -181.386902, 1, 0, 0, 0, 4.00
M, 107242708, 1, -240.748276, 809.984985, -165.920456, 1, 0, 0, 0, 3.34
M, 107242708, 2, -316.106689, 817.026733, -224.012634, 1, 0, 0, 0, 4.00
M, 107242708, 3, -211.825745, 810.064148, -161.420364, 1, 0, 0, 0, 4.00
M, 107242708, 4, -268.155121, 816.519653, -175.076950, 1, 0, 0, 0, 4.00
M, 107242708, 5, -176.445587, 810.669373, -162.360992, 1, 0, 0, 0, 3.34
M, 107242708, 6, -152.792526, 811.617371, -163.476303, 1, 0, 0, 0, 4.00
M, 107242708, 7, -130.011581, 811.078735, -167.770767, 1, 0, 0, 0, 4.00
M, 107243750, 0, -313.135803, 818.593872, -181.386581, 1, 0, 0, 0, 4.00
M, 107243750, 1, -240.748245, 809.984314, -165.923203, 1, 0, 0, 0, 4.00
M, 107243750, 2, -316.096985, 817.023254, -223.986526, 1, 0, 0, 0, 3.55
M, 107243750, 3, -211.824310, 810.065430, -161.419464, 1, 0, 0, 0, 4.00
M, 107243750, 4, -268.153503, 816.521240, -175.076035, 1, 0, 0, 0, 4.00
M, 107243750, 5, -176.445328, 810.669800, -162.361694, 1, 0, 0, 0, 4.00
M, 107243750, 6, -152.784760, 811.614746, -163.456940, 1, 0, 0, 0, 3.52
M, 107243750, 7, -130.011429, 811.079346, -167.769867, 1, 0, 0, 0, 4.00
M, 107244792, 0, -313.133850, 818.594727, -181.386246, 1, 0, 0, 0, 4.00
M, 107244792, 1, -240.746399, 809.984558, -165.921524, 1, 0, 0, 0, 4.00
M, 107244792, 2, -316.097992, 817.024170, -223.991058, 1, 0, 0, 0, 4.00
M, 107244792, 3, -211.821396, 810.060730, -161.402039, 1, 0, 0, 0, 3.79
M, 107244792, 4, -268.151825, 816.522827, -175.075073, 1, 0, 0, 0, 4.00
M, 107244792, 5, -176.443649, 810.670593, -162.359497, 1, 0, 0, 0, 4.00
M, 107244792, 6, -152.785141, 811.616333, -163.459763, 1, 0, 0, 0, 4.00
M, 107244792, 7, -130.004364, 811.080017, -167.766174, 1, 0, 0, 0, 3.07
M, 107245833, 0, -313.143555, 818.590027, -181.387802, 1, 0, 0, 0, 3.57
M, 107245833, 1, -240.744553, 809.984680, -165.919861, 1, 0, 0, 0, 4.00
M, 107245833, 2, -316.096497, 817.024109, -223.988464, 1, 0, 0, 0, 4.00
M, 107245833, 3, -211.820267, 810.062805, -161.403885, 1, 0, 0, 0, 4.00
M, 107245833, 4, -268.159882, 816.518127, -175.077164, 1, 0, 0, 0, 3.32
M, 107245833, 5, -176.441986, 810.671143, -162.357285, 1, 0, 0, 0, 4.00
M, 107245833, 6, -152.783630, 811.616821, -163.457382, 1, 0, 0, 0, 4.00
M, 107245833, 7, -130.005325, 811.080750, -167.765701, 1, 0, 0, 0, 4.00
M, 107246875, 0, -313.139740, 818.591736, -181.387146, 1, 0, 0, 0, 4.00
M, 107246875, 1, -240.764389, 809.991821, -165.939285, 1, 0, 0, 0, 3.34
M, 107246875, 2, -316.094940, 817.024048, -223.985840, 1, 0, 0, 0, 4.00
M, 107246875, 3, -211.818649, 810.063354, -161.401230, 1, 0, 0, 0, 4.00
M, 107246875, 4, -268.156616, 816.520935, -175.075729, 1, 0, 0, 0, 4.00
M, 107246875, 5, -176.450089, 810.672119, -162.366714, 1, 0, 0, 0, 3.34
M, 107246875, 6, -152.782074, 811.617554, -163.454971, 1, 0, 0, 0, 4.00
M, 107246875, 7, -130.004395, 811.081421, -167.764511, 1, 0, 0, 0, 4.00
M, 107247917, 0, -313.139160, 818.591919, -181.387085, 1, 0, 0, 0, 4.00
M, 107247917, 1, -240.758972, 809.990967, -165.934128, 1, 0, 0, 0, 4.00
M, 107247917, 2, -316.107452, 817.020996, -224.006378, 1, 0, 0, 0, 3.55
M, 107247917, 3, -211.817047, 810.063904, -161.398514, 1, 0, 0, 0, 4.00
M, 107247917, 4, -268.156006, 816.521851, -175.075073, 1, 0, 0, 0, 4.00
M, 107247917, 5, -176.446808, 810.672913, -162.362534, 1, 0, 0, 0, 4.00
M, 107247917, 6, -152.797546, 811.611511, -163.467606, 1, 0, 0, 0, 3.52
M, 107247917, 7, -130.003479, 811.082092, -167.763306, 1, 0, 0, 0, 4.00
M, 107248958, 0, -313.138428, 818.591980, -181.386902, 1, 0, 0, 0, 4.00
M, 107248958, 1, -240.759445, 809.992004, -165.934738, 1, 0, 0, 0, 4.00
M, 107248958, 2, -316.103638, 817.021362, -223.999878, 1, 0, 0, 0, 4.00
M, 107248958, 3, -211.841476, 810.043640, -161.412201, 1, 0, 0, 0, 3.96
M, 107248958, 4, -268.155396, 816.522888, -175.074417, 1, 0, 0, 0, 4.00
M, 107248958, 5, -176.446243, 810.673523, -162.361588, 1, 0, 0, 0, 4.00
M, 107248958, 6, -152.793182, 811.613159, -163.462692, 1, 0, 0, 0, 4.00
M, 107248958, 7, -130.014206, 811.075684, -167.764984, 1, 0, 0, 0, 3.07
M, 107250000, 0, -313.132233, 818.597229, -181.379700, 1, 0, 0, 0, 3.57
M, 107250000, 1, -240.759918, 809.993042, -165.935364, 1, 0, 0, 0, 4.00
M, 107250000, 2, -316.103638, 817.020935, -223.999756, 1, 0, 0, 0, 4.00
M, 107250000, 3, -211.835632, 810.047668, -161.406830, 1, 0, 0, 0, 4.00
M, 107250000, 4, -268.158997, 816.516846, -175.076202, 1, 0, 0, 0, 3.32
M, 107250000, 5, -176.445679, 810.674255, -162.360657, 1, 0, 0, 0, 4.00
M, 107250000, 6, -152.793488, 811.612976, -163.461914, 1, 0, 0, 0, 4.00
M, 107250000, 7, -130.011398, 811.077454, -167.763306, 1, 0, 0, 0, 4.00
M, 107251042, 0, -313.132599, 818.596436, -181.380829, 1, 0, 0, 0, 4.00
M, 107251042, 1, -240.745087, 809.999756, -165.925232, 1, 0, 0, 0, 3.34
M, 107251042, 2, -316.103638, 817.020569, -223.999634, 1, 0, 0, 0, 4.00
M, 107251042, 3, -211.836838, 810.046082, -161.405914, 1, 0, 0, 0, 4.00
M, 107251042, 4, -268.157684, 816.519043, -175.075195, 1, 0, 0, 0, 4.00
M, 107251042, 5, -176.455963, 810.654297, -162.376724, 1, 0, 0, 0, 3.34
M, 107251042, 6, -152.793808, 811.612915, -163.461166, 1, 0, 0, 0, 4.00
M, 107251042, 7, -130.011765, 811.077332, -167.762421, 1, 0, 0, 0, 4.00
M, 107252083, 0, -313.131287, 818.597107, -181.379929, 1, 0, 0, 0, 4.00
M, 107252083, 1, -240.748123, 809.999817, -165.927643, 1, 0, 0, 0, 4.00
M, 107252083, 2, -316.100861, 817.009155, -223.996719, 1, 0, 0, 0, 3.55
M, 107252083, 3, -211.838089, 810.044373, -161.404984, 1, 0, 0, 0, 4.00
M, 107252083, 4, -268.157501, 816.519348, -175.074829, 1, 0, 0, 0, 4.00
M, 107252083, 5, -176.453552, 810.658447, -162.372971, 1, 0, 0, 0, 4.00
M, 107252083, 6, -152.800461, 811.596680, -163.464920, 1, 0, 0, 0, 3.52
M, 107252083, 7, -130.012115, 811.077148, -167.761581, 1, 0, 0, 0, 4.00
M, 107253125, 0, -313.130096, 818.597717, -181.379074, 1, 0, 0, 0, 4.00
M, 107253125, 1, -240.746994, 810.001465, -165.927109, 1, 0, 0, 0, 4.00
M, 107253125, 2, -316.101257, 817.010681, -223.997009, 1, 0, 0, 0, 4.00
M, 107253125, 3, -211.820709, 810.055969, -161.403793, 1, 0, 0, 0, 3.79
M, 107253125, 4, -268.157318, 816.519653, -175.074448, 1, 0, 0, 0, 4.00
M, 107253125, 5, -176.454147, 810.657043, -162.373825, 1, 0, 0, 0, 4.00
M, 107253125, 6, -152.799713, 811.599243, -163.463440, 1, 0, 0, 0, 4.00
M, 107253125, 7, -130.021957, 811.070740, -167.775894, 1, 0, 0, 0, 3.07
M, 107254167, 0, -313.140991, 818.581726, -181.384460, 1, 0, 0, 0, 3.57
M, 107254167, 1, -240.745804, 810.003113, -165.926498, 1, 0, 0, 0, 4.00
M, 107254167, 2, -316.100952, 817.009033, -223.996628, 1, 0, 0, 0, 4.00
M, 107254167, 3, -211.825089, 810.052002, -161.402954, 1, 0, 0, 0, 4.00
M, 107254167, 4, -268.152893, 816.510864, -175.069473, 1, 0, 0, 0, 3.32
M, 107254167, 5, -176.454742, 810.655579, -162.374756, 1, 0, 0, 0, 4.00
M, 107254167, 6, -152.800766, 811.597290, -163.463135, 1, 0, 0, 0, 4.00
M, 107254167, 7, -130.020782, 811.071533, -167.772522, 1, 0, 0, 0, 4.00
M, 107255208, 0, -313.137726, 818.585205, -181.382553, 1, 0, 0, 0, 4.00
M, 107255208, 1, -240.762604, 809.998596, -165.933365, 1, 0, 0, 0, 3.34
M, 107255208, 2, -316.100677, 817.007568, -223.996185, 1, 0, 0, 0, 4.00
M, 107255208, 3, -211.824310, 810.051758, -161.402039, 1, 0, 0, 0, 4.00
M, 107255208, 4, -268.153442, 816.512817, -175.069824, 1, 0, 0, 0, 4.00
M, 107255208, 5, -176.445358, 810.659241, -162.364059, 1, 0, 0, 0, 3.34
M, 107255208, 6, -152.801773, 811.595459, -163.462891, 1, 0, 0, 0, 4.00
M, 107255208, 7, -130.022156, 811.070679, -167.773270, 1, 0, 0, 0, 4.00
M, 107256250, 0, -313.137787, 818.584045, -181.382339, 1, 0, 0, 0, 4.00
M, 107256250, 1, -240.758499, 810.001099, -165.931595, 1, 0, 0, 0, 4.00
M, 107256250, 2, -316.114685, 817.003967, -224.003204, 1, 0, 0, 0, 3.55
M, 107256250, 3, -211.823517, 810.051514, -161.401108, 1, 0, 0, 0, 4.00
M, 107256250, 4, -268.152832, 816.512024, -175.069000, 1, 0, 0, 0, 4.00
M, 107256250, 5, -176.447586, 810.656982, -162.366852, 1, 0, 0, 0, 4.00
M, 107256250, 6, -152.788834, 811.603088, -163.458130, 1, 0, 0, 0, 3.52
M, 107256250, 7, -130.023560, 811.069824, -167.774094, 1, 0, 0, 0, 4.00
M, 107257292, 0, -313.137970, 818.582825, -181.382202, 1, 0, 0, 0, 4.00
M, 107257292, 1, -240.759293, 810.002014, -165.931870, 1, 0, 0, 0, 4.00
M, 107257292, 2, -316.112000, 817.002625, -224.001572, 1, 0, 0, 0, 4.00
M, 107257292, 3, -211.822937, 810.053711, -161.420242, 1, 0, 0, 0, 3.79
M, 107257292, 4, -268.152191, 816.511292, -175.068161, 1, 0, 0, 0, 4.00
M, 107257292, 5, -176.447113, 810.655884, -162.366501, 1, 0, 0, 0, 4.00
M, 107257292, 6, -152.792114, 811.599731, -163.458542, 1, 0, 0, 0, 4.00
M, 107257292, 7, -130.017334, 811.078979, -167.778030, 1, 0, 0, 0, 3.07
M, 107258333, 0, -313.139038, 818.589966, -181.380585, 1, 0, 0, 0, 3.57
M, 107258333, 1, -240.760040, 810.003113, -165.932144, 1, 0, 0, 0, 4.00
M, 107258333, 2, -316.113312, 817.000793, -224.001938, 1, 0, 0, 0, 4.00
M, 107258333, 3, -211.822174, 810.052917, -161.416016, 1, 0, 0, 0, 4.00
M, 107258333, 4, -268.170837, 816.501892, -175.080917, 1, 0, 0, 0, 3.32
M, 107258333, 5, -176.446640, 810.654907, -162.366135, 1, 0, 0, 0, 4.00
M, 107258333, 6, -152.791641, 811.598877, -163.457825, 1, 0, 0, 0, 4.00
M, 107258333, 7, -130.020020, 811.076416, -167.778305, 1, 0, 0, 0, 4.00
M, 107259375, 0, -313.138977, 818.587402, -181.380646, 1, 0, 0, 0, 4.00
M, 107259375, 1, -240.762283, 809.992126, -165.941254, 1, 0, 0, 0, 3.34
M, 107259375, 2, -316.114563, 816.998901, -224.002380, 1, 0, 0, 0, 4.00
M, 107259375, 3, -211.821457, 810.052917, -161.417267, 1, 0, 0, 0, 4.00
M, 107259375, 4, -268.167023, 816.502625, -175.077820, 1, 0, 0, 0, 4.00
M, 107259375, 5, -176.453552, 810.649597, -162.368195, 1, 0, 0, 0, 3.34
M, 107259375, 6, -152.791077, 811.598083, -163.457031, 1, 0, 0, 0, 4.00
M, 107259375, 7, -130.020584, 811.076660, -167.779465, 1, 0, 0, 0, 4.00
M, 107260417, 0, -313.139160, 818.587158, -181.380295, 1, 0, 0, 0, 4.00
M, 107260417, 1, -240.762848, 809.995178, -165.940063, 1, 0, 0, 0, 4.00
M, 107260417, 2, -316.105072, 817.013123, -224.014603, 1, 0, 0, 0, 3.55
M, 107260417, 3, -211.820679, 810.052856, -161.418518, 1, 0, 0, 0, 4.00
M, 107260417, 4, -268.168518, 816.500916, -175.078445, 1, 0, 0, 0, 4.00
M, 107260417, 5, -176.451859, 810.649353, -162.367416, 1, 0, 0, 0, 4.00
M, 107260417, 6, -152.797623, 811.602661, -163.475800, 1, 0, 0, 0, 3.52
M, 107260417, 7, -130.021179, 811.076843, -167.780594, 1, 0, 0, 0, 4.00
M, 107261458, 0, -313.139404, 818.586914, -181.379929, 1, 0, 0, 0, 4.00
M, 107261458, 1, -240.763763, 809.994812, -165.941284, 1, 0, 0, 0, 4.00
M, 107261458, 2, -316.108063, 817.008484, -224.013046, 1, 0, 0, 0, 4.00
M, 107261458, 3, -211.834808, 810.051147, -161.424362, 1, 0, 0, 0, 3.79
M, 107261458, 4, -268.170013, 816.499329, -175.079071, 1, 0, 0, 0, 4.00
M, 107261458, 5, -176.452179, 810.647827, -162.367371, 1, 0, 0, 0, 4.00
M, 107261458, 6, -152.795959, 811.600952, -163.471832, 1, 0, 0, 0, 4.00
M, 107261458, 7, -130.022583, 811.082947, -167.783844, 1, 0, 0, 0, 3.07
M, 107262500, 0, -313.144684, 818.579773, -181.377792, 1, 0, 0, 0, 3.57
M, 107262500, 1, -240.764755, 809.994385, -165.942566, 1, 0, 0, 0, 4.00
M, 107262500, 2, -316.108185, 817.008484, -224.014709, 1, 0, 0, 0, 4.00
M, 107262500, 3, -211.831589, 810.051453, -161.424835, 1, 0, 0, 0, 4.00
M, 107262500, 4, -268.161255, 816.515747, -175.087585, 1, 0, 0, 0, 3.32
M, 107262500, 5, -176.452530, 810.646362, -162.367249, 1, 0, 0, 0, 4.00
M, 107262500, 6, -152.796234, 811.600708, -163.473175, 1, 0, 0, 0, 4.00
M, 107262500, 7, -130.022964, 811.082336, -167.784592, 1, 0, 0, 0, 4.00
M, 107263542, 0, -313.144043, 818.580688, -181.377670, 1, 0, 0, 0, 4.00
M, 107263542, 1, -240.760498, 809.976563, -165.941528, 1, 0, 0, 0, 3.34
M, 107263542, 2, -316.108307, 817.008362, -224.016388, 1, 0, 0, 0, 4.00
M, 107263542, 3, -211.832474, 810.051147, -161.426590, 1, 0, 0, 0, 4.00
M, 107263542, 4, -268.164459, 816.510925, -175.086929, 1, 0, 0, 0, 4.00
M, 107263542, 5, -176.452301, 810.659790, -162.378204, 1, 0, 0, 0, 3.34
M, 107263542, 6, -152.796463, 811.600464, -163.474518, 1, 0, 0, 0, 4.00
M, 107263542, 7, -130.023651, 811.083191, -167.785995, 1, 0, 0, 0, 4.00
M, 107264583, 0, -313.144806, 818.579773, -181.377197, 1, 0, 0, 0, 4.00
M, 107264583, 1, -240.762314, 809.979187, -165.943130, 1, 0, 0, 0, 4.00
M, 107264583, 2, -316.107117, 817.030029, -224.019241, 1, 0, 0, 0, 3.55
M, 107264583, 3, -211.833344, 810.050903, -161.428345, 1, 0, 0, 0, 4.00
M, 107264583, 4, -268.164886, 816.511108, -175.088425, 1, 0, 0, 0, 4.00
M, 107264583, 5, -176.452713, 810.655884, -162.376297, 1, 0, 0, 0, 4.00
M, 107264583, 6, -152.800644, 811.597595, -163.471893, 1, 0, 0, 0, 3.52
M, 107264583, 7, -130.024307, 811.084167, -167.787369, 1, 0, 0, 0, 4.00
M, 107265625, 0, -313.145599, 818.578613, -181.376648, 1, 0, 0, 0, 4.00
M, 107265625, 1, -240.762726, 809.976868, -165.944122, 1, 0, 0, 0, 4.00
M, 107265625, 2, -316.107452, 817.026184, -224.020737, 1, 0, 0, 0, 4.00
M, 107265625, 3, -211.833908, 810.042236, -161.425140, 1, 0, 0, 0, 3.79
M, 107265625, 4, -268.165253, 816.511353, -175.089951, 1, 0, 0, 0, 4.00
M, 107265625, 5, -176.452957, 810.656128, -162.377380, 1, 0, 0, 0, 4.00
M, 107265625, 6, -152.800278, 811.597778, -163.473953, 1, 0, 0, 0, 4.00
M, 107265625, 7, -130.015457, 811.068359, -167.781021, 1, 0, 0, 0, 3.07
M, 107266667, 0, -313.129669, 818.591919, -181.369980, 1, 0, 0, 0, 3.57
M, 107266667, 1, -240.763107, 809.974609, -165.945160, 1, 0, 0, 0, 4.00
M, 107266667, 2, -316.107330, 817.028564, -224.022552, 1, 0, 0, 0, 4.00
M, 107266667, 3, -211.834808, 810.043396, -161.427719, 1, 0, 0, 0, 4.00
M, 107266667, 4, -268.154572, 816.517212, -175.077957, 1, 0, 0, 0, 3.60
M, 107266667, 5, -176.453186, 810.656372, -162.378448, 1, 0, 0, 0, 4.00
M, 107266667, 6, -152.800964, 811.597168, -163.474915, 1, 0, 0, 0, 4.00
M, 107266667, 7, -130.017685, 811.072021, -167.783661, 1, 0, 0, 0, 4.00
M, 107267708, 0, -313.133179, 818.588501, -181.370453, 1, 0, 0, 0, 4.00
M, 107267708, 1, -240.754440, 809.993652, -165.943405, 1, 0, 0, 0, 3.34
M, 107267708, 2, -316.107330, 817.031006, -224.024368, 1, 0, 0, 0, 4.00
M, 107267708, 3, -211.835632, 810.042297, -161.428955, 1, 0, 0, 0, 4.00
M, 107267708, 4, -268.156830, 816.516602, -175.081635, 1, 0, 0, 0, 4.00
M, 107267708, 5, -176.459656, 810.649109, -162.386139, 1, 0, 0, 0, 3.34
M, 107267708, 6, -152.801651, 811.596680, -163.475861, 1, 0, 0, 0, 4.00
M, 107267708, 7, -130.017303, 811.071106, -167.784210, 1, 0, 0, 0, 4.00
M, 107268750, 0, -313.132172, 818.589111, -181.369202, 1, 0, 0, 0, 4.00
M, 107268750, 1, -240.756348, 809.987915, -165.944839, 1, 0, 0, 0, 4.00
M, 107268750, 2, -316.103638, 817.006104, -224.005539, 1, 0, 0, 0, 3.55
M, 107268750, 3, -211.836472, 810.041260, -161.430145, 1, 0, 0, 0, 4.00
M, 107268750, 4, -268.155945, 816.517456, -175.081696, 1, 0, 0, 0, 4.00
M, 107268750, 5, -176.458878, 810.650452, -162.386169, 1, 0, 0, 0, 4.00
M, 107268750, 6, -152.808807, 811.596069, -163.479645, 1, 0, 0, 0, 3.52
M, 107268750, 7, -130.016922, 811.070068, -167.784714, 1, 0, 0, 0, 4.00
M, 107269792, 0, -313.131104, 818.589539, -181.368042, 1, 0, 0, 0, 4.00
M, 107269792, 1, -240.755722, 809.987976, -165.945526, 1, 0, 0, 0, 4.00
M, 107269792, 2, -316.104187, 817.013123, -224.010757, 1, 0, 0, 0, 4.00
M, 107269792, 3, -211.828934, 810.050354, -161.425842, 1, 0, 0, 0, 3.79
M, 107269792, 4, -268.155182, 816.518311, -175.081696, 1, 0, 0, 0, 4.00
M, 107269792, 5, -176.459808, 810.649963, -162.387985, 1, 0, 0, 0, 4.00
M, 107269792, 6, -152.808426, 811.595520, -163.480118, 1, 0, 0, 0, 4.00
M, 107269792, 7, -130.003677, 811.072754, -167.772308, 1, 0, 0, 0, 3.07
M, 107270833, 0, -313.126984, 818.593933, -181.374802, 1, 0, 0, 0, 3.57
M, 107270833, 1, -240.755157, 809.988037, -165.946213, 1, 0, 0, 0, 4.00
M, 107270833, 2, -316.103699, 817.012451, -224.010300, 1, 0, 0, 0, 4.00
M, 107270833, 3, -211.831146, 810.047607, -161.427994, 1, 0, 0, 0, 4.00
M, 107270833, 4, -268.162323, 816.517761, -175.080582, 1, 0, 0, 0, 3.32
M, 107270833, 5, -176.460739, 810.649353, -162.389771, 1, 0, 0, 0, 4.00
M, 107270833, 6, -152.809814, 811.594971, -163.481369, 1, 0, 0, 0, 4.00
M, 107270833, 7, -130.005417, 811.071350, -167.774994, 1, 0, 0, 0, 4.00
M, 107271875, 0, -313.126526, 818.593811, -181.372299, 1, 0, 0, 0, 4.00
M, 107271875, 1, -240.755692, 809.986328, -165.936996, 1, 0, 0, 0, 3.34
M, 107271875, 2, -316.103302, 817.011841, -224.009888, 1, 0, 0, 0, 4.00
M, 107271875, 3, -211.830994, 810.047668, -161.428558, 1, 0, 0, 0, 4.00
M, 107271875, 4, -268.160126, 816.519043, -175.080795, 1, 0, 0, 0, 4.00
M, 107271875, 5, -176.460220, 810.648987, -162.376419, 1, 0, 0, 0, 3.34
M, 107271875, 6, -152.811188, 811.594421, -163.482590, 1, 0, 0, 0, 4.00
M, 107271875, 7, -130.003647, 811.070740, -167.774094, 1, 0, 0, 0, 4.00
M, 107272917, 0, -313.125092, 818.594910, -181.371918, 1, 0, 0, 0, 4.00
M, 107272917, 1, -240.754883, 809.986633, -165.939316, 1, 0, 0, 0, 4.00
M, 107272917, 2, -316.111755, 817.003174, -224.013611, 1, 0, 0, 0, 3.55
M, 107272917, 3, -211.830902, 810.047729, -161.429123, 1, 0, 0, 0, 4.00
M, 107272917, 4, -268.160187, 816.519714, -175.080673, 1, 0, 0, 0, 4.00
M, 107272917, 5, -176.461411, 810.648254, -162.380753, 1, 0, 0, 0, 4.00
M, 107272917, 6, -152.809402, 811.595520, -163.488861, 1, 0, 0, 0, 3.52
M, 107272917, 7, -130.001862, 811.070190, -167.773209, 1, 0, 0, 0, 4.00
M, 107273958, 0, -313.123657, 818.595764, -181.371582, 1, 0, 0, 0, 4.00
M, 107273958, 1, -240.754440, 809.986572, -165.938904, 1, 0, 0, 0, 4.00
M, 107273958, 2, -316.109833, 817.003845, -224.012512, 1, 0, 0, 0, 4.00
M, 107273958, 3, -211.830597, 810.049072, -161.432144, 1, 0, 0, 0, 3.79
M, 107273958, 4, -268.160187, 816.520508, -175.080551, 1, 0, 0, 0, 4.00
M, 107273958, 5, -176.462219, 810.647705, -162.380890, 1, 0, 0, 0, 4.00
M, 107273958, 6, -152.811340, 811.594604, -163.489304, 1, 0, 0, 0, 4.00
M, 107273958, 7, -130.005981, 811.072510, -167.775406, 1, 0, 0, 0, 3.07
M, 107275000, 0, -313.122986, 818.598572, -181.382736, 1, 0, 0, 0, 3.57
M, 107275000, 1, -240.753937, 809.986511, -165.938492, 1, 0, 0, 0, 4.00
M, 107275000, 2, -316.110321, 817.002319, -224.012543, 1, 0, 0, 0, 4.00
M, 107275000, 3, -211.830521, 810.048767, -161.432343, 1, 0, 0, 0, 4.00
M, 107275000, 4, -268.150391, 816.529541, -175.079849, 1, 0, 0, 0, 3.32
M, 107275000, 5, -176.463028, 810.646973, -162.381073, 1, 0, 0, 0, 4.00
M, 107275000, 6, -152.812439, 811.594055, -163.491119, 1, 0, 0, 0, 4.00
M, 107275000, 7, -130.003174, 811.071655, -167.774017, 1, 0, 0, 0, 4.00
M, 107276042, 0, -313.121521, 818.599243, -181.380524, 1, 0, 0, 0, 4.00
M, 107276042, 1, -240.742523, 809.990845, -165.933304, 1, 0, 0, 0, 3.34
M, 107276042, 2, -316.110870, 817.000854, -224.012512, 1, 0, 0, 0, 4.00
M, 107276042, 3, -211.830460, 810.048889, -161.433212, 1, 0, 0, 0, 4.00
